"";"year";"month";"day";"ice";"date"
"3026";1981;4;14;5691910;1981-04-14
"3027";1981;4;15;5807210;1981-04-15
"3028";1981;4;16;5904640;1981-04-16
"3029";1981;4;17;6002780;1981-04-17
"3030";1981;4;18;6115050;1981-04-18
"3031";1981;4;19;6228030;1981-04-19
"3032";1981;4;20;6315670;1981-04-20
"3033";1981;4;21;6403920;1981-04-21
"3034";1981;4;22;6567580;1981-04-22
"3035";1981;4;23;6731650;1981-04-23
"3036";1981;4;24;6822720;1981-04-24
"3037";1981;4;25;6913990;1981-04-25
"3038";1981;4;26;7048780;1981-04-26
"3039";1981;4;27;7183770;1981-04-27
"3040";1981;4;28;7291600;1981-04-28
"3041";1981;4;29;7399530;1981-04-29
"3042";1981;4;30;7480300;1981-04-30
"3043";1981;5;1;7561080;1981-05-01
"3044";1981;5;2;7661030;1981-05-02
"3045";1981;5;3;7760890;1981-05-03
"3046";1981;5;4;7902740;1981-05-04
"3047";1981;5;5;8044300;1981-05-05
"3048";1981;5;6;8162630;1981-05-06
"3049";1981;5;7;8280560;1981-05-07
"3050";1981;5;8;8366780;1981-05-08
"3051";1981;5;9;8452600;1981-05-09
"3052";1981;5;10;8569420;1981-05-10
"3053";1981;5;11;8685630;1981-05-11
"3054";1981;5;12;8804460;1981-05-12
"3055";1981;5;13;8922690;1981-05-13
"3056";1981;5;14;9080400;1981-05-14
"3057";1981;5;15;9237300;1981-05-15
"3058";1981;5;16;9323020;1981-05-16
"3059";1981;5;17;9407930;1981-05-17
"3060";1981;5;18;9564530;1981-05-18
"3061";1981;5;19;9720520;1981-05-19
"3062";1981;5;20;9833100;1981-05-20
"3063";1981;5;21;9944970;1981-05-21
"3064";1981;5;22;10125500;1981-05-22
"3065";1981;5;23;10305400;1981-05-23
"3066";1981;5;24;10400000;1981-05-24
"3067";1981;5;25;10493900;1981-05-25
"3068";1981;5;26;10604100;1981-05-26
"3069";1981;5;27;10713600;1981-05-27
"3070";1981;5;28;10856300;1981-05-28
"3071";1981;5;29;10998400;1981-05-29
"3072";1981;5;30;11177200;1981-05-30
"3073";1981;5;31;11355400;1981-05-31
"3074";1981;6;1;11488500;1981-06-01
"3075";1981;6;2;11621100;1981-06-02
"3076";1981;6;3;11713400;1981-06-03
"3077";1981;6;4;11805200;1981-06-04
"3078";1981;6;5;11819400;1981-06-05
"3079";1981;6;6;11833100;1981-06-06
"3080";1981;6;7;11865100;1981-06-07
"3081";1981;6;8;11896600;1981-06-08
"3082";1981;6;9;12073400;1981-06-09
"3083";1981;6;10;12249800;1981-06-10
"3084";1981;6;11;12430400;1981-06-11
"3085";1981;6;12;12610600;1981-06-12
"3086";1981;6;13;12695900;1981-06-13
"3087";1981;6;14;12780800;1981-06-14
"3088";1981;6;15;12967400;1981-06-15
"3089";1981;6;16;13153500;1981-06-16
"3090";1981;6;17;13388700;1981-06-17
"3091";1981;6;18;13623400;1981-06-18
"3092";1981;6;19;13652700;1981-06-19
"3093";1981;6;20;13681600;1981-06-20
"3094";1981;6;21;13723900;1981-06-21
"3095";1981;6;22;13765900;1981-06-22
"3096";1981;6;23;13893400;1981-06-23
"3097";1981;6;24;14020700;1981-06-24
"3098";1981;6;25;14174800;1981-06-25
"3099";1981;6;26;14328700;1981-06-26
"3100";1981;6;27;14471400;1981-06-27
"3101";1981;6;28;14613900;1981-06-28
"3102";1981;6;29;14732300;1981-06-29
"3103";1981;6;30;14850500;1981-06-30
"3104";1981;7;1;14962300;1981-07-01
"3105";1981;7;2;15073800;1981-07-02
"3106";1981;7;3;15162400;1981-07-03
"3107";1981;7;4;15250600;1981-07-04
"3108";1981;7;5;15314100;1981-07-05
"3109";1981;7;6;15377200;1981-07-06
"3110";1981;7;7;15374600;1981-07-07
"3111";1981;7;8;15371300;1981-07-08
"3112";1981;7;9;15475000;1981-07-09
"3113";1981;7;10;15578100;1981-07-10
"3114";1981;7;11;15675400;1981-07-11
"3115";1981;7;12;15772200;1981-07-12
"3116";1981;7;13;15856000;1981-07-13
"3117";1981;7;14;15939100;1981-07-14
"3118";1981;7;15;15987200;1981-07-15
"3119";1981;7;16;16034600;1981-07-16
"3120";1981;7;17;16069800;1981-07-17
"3121";1981;7;18;16104200;1981-07-18
"3122";1981;7;19;16192600;1981-07-19
"3123";1981;7;20;16280000;1981-07-20
"3124";1981;7;21;16413700;1981-07-21
"3125";1981;7;22;16546200;1981-07-22
"3126";1981;7;23;16682000;1981-07-23
"3127";1981;7;24;16816400;1981-07-24
"3128";1981;7;25;16820300;1981-07-25
"3129";1981;7;26;16822700;1981-07-26
"3130";1981;7;27;16824500;1981-07-27
"3131";1981;7;28;16825000;1981-07-28
"3132";1981;7;29;16918700;1981-07-29
"3133";1981;7;30;17011000;1981-07-30
"3134";1981;7;31;16998200;1981-07-31
"3135";1981;8;1;16984000;1981-08-01
"3136";1981;8;2;17068000;1981-08-02
"3137";1981;8;3;17150400;1981-08-03
"3138";1981;8;4;17220200;1981-08-04
"3139";1981;8;5;17288500;1981-08-05
"3140";1981;8;6;17299200;1981-08-06
"3141";1981;8;7;17308300;1981-08-07
"3142";1981;8;8;17399300;1981-08-08
"3143";1981;8;9;17488900;1981-08-09
"3144";1981;8;10;17595500;1981-08-10
"3145";1981;8;11;17700500;1981-08-11
"3146";1981;8;12;17714900;1981-08-12
"3147";1981;8;13;17727800;1981-08-13
"3148";1981;8;14;17791800;1981-08-14
"3149";1981;8;15;17854200;1981-08-15
"3150";1981;8;16;17959900;1981-08-16
"3151";1981;8;17;18064100;1981-08-17
"3152";1981;8;18;18036200;1981-08-18
"3153";1981;8;19;18006800;1981-08-19
"3154";1981;8;20;17984900;1981-08-20
"3155";1981;8;21;17961600;1981-08-21
"3156";1981;8;22;17938000;1981-08-22
"3157";1981;8;23;17912900;1981-08-23
"3158";1981;8;24;17955800;1981-08-24
"3159";1981;8;25;17997100;1981-08-25
"3160";1981;8;26;18069000;1981-08-26
"3161";1981;8;27;18139700;1981-08-27
"3162";1981;8;28;18178600;1981-08-28
"3163";1981;8;29;18216200;1981-08-29
"3164";1981;8;30;18216000;1981-08-30
"3165";1981;8;31;18214800;1981-08-31
"3166";1981;9;1;18215400;1981-09-01
"3167";1981;9;2;18215000;1981-09-02
"3168";1981;9;3;18265500;1981-09-03
"3169";1981;9;4;18315200;1981-09-04
"3170";1981;9;5;18329800;1981-09-05
"3171";1981;9;6;18343800;1981-09-06
"3172";1981;9;7;18395200;1981-09-07
"3173";1981;9;8;18445700;1981-09-08
"3174";1981;9;9;18454200;1981-09-09
"3175";1981;9;10;18462000;1981-09-10
"3176";1981;9;11;18477500;1981-09-11
"3177";1981;9;12;18492600;1981-09-12
"3178";1981;9;13;18571800;1981-09-13
"3179";1981;9;14;18650600;1981-09-14
"3180";1981;9;15;18676900;1981-09-15
"3181";1981;9;16;18702900;1981-09-16
"3182";1981;9;17;18788700;1981-09-17
"3183";1981;9;18;18874000;1981-09-18
"3184";1981;9;19;18833400;1981-09-19
"3185";1981;9;20;18792200;1981-09-20
"3186";1981;9;21;18757300;1981-09-21
"3187";1981;9;22;18722000;1981-09-22
"3188";1981;9;23;18749800;1981-09-23
"3189";1981;9;24;18777200;1981-09-24
"3190";1981;9;25;18790800;1981-09-25
"3191";1981;9;26;18803800;1981-09-26
"3192";1981;9;27;18800600;1981-09-27
"3193";1981;9;28;18796700;1981-09-28
"3194";1981;9;29;18791800;1981-09-29
"3195";1981;9;30;18786300;1981-09-30
"3196";1981;10;1;18760500;1981-10-01
"3197";1981;10;2;18733900;1981-10-02
"3198";1981;10;3;18710500;1981-10-03
"3199";1981;10;4;18685900;1981-10-04
"3200";1981;10;5;18701300;1981-10-05
"3201";1981;10;6;18715400;1981-10-06
"3202";1981;10;7;18716900;1981-10-07
"3203";1981;10;8;18717000;1981-10-08
"3204";1981;10;9;18678800;1981-10-09
"3205";1981;10;10;18639000;1981-10-10
"3206";1981;10;11;18672100;1981-10-11
"3207";1981;10;12;18703400;1981-10-12
"3208";1981;10;13;18599900;1981-10-13
"3209";1981;10;14;18494500;1981-10-14
"3210";1981;10;15;18481800;1981-10-15
"3211";1981;10;16;18466900;1981-10-16
"3212";1981;10;17;18476500;1981-10-17
"3213";1981;10;18;18483800;1981-10-18
"3214";1981;10;19;18359600;1981-10-19
"3215";1981;10;20;18232700;1981-10-20
"3216";1981;10;21;18109200;1981-10-21
"3217";1981;10;22;17982900;1981-10-22
"3218";1981;10;23;17941000;1981-10-23
"3219";1981;10;24;17896100;1981-10-24
"3220";1981;10;25;17818800;1981-10-25
"3221";1981;10;26;17738400;1981-10-26
"3222";1981;10;27;17708000;1981-10-27
"3223";1981;10;28;17674200;1981-10-28
"3224";1981;10;29;17582100;1981-10-29
"3225";1981;10;30;17486300;1981-10-30
"3226";1981;10;31;17359100;1981-10-31
"3227";1981;11;1;17228300;1981-11-01
"3228";1981;11;2;17171400;1981-11-02
"3229";1981;11;3;17110700;1981-11-03
"3230";1981;11;4;16981100;1981-11-04
"3231";1981;11;5;16847600;1981-11-05
"3232";1981;11;6;16818500;1981-11-06
"3233";1981;11;7;16785400;1981-11-07
"3234";1981;11;8;16755500;1981-11-08
"3235";1981;11;9;16721600;1981-11-09
"3236";1981;11;10;16619100;1981-11-10
"3237";1981;11;11;16512400;1981-11-11
"3238";1981;11;12;16491400;1981-11-12
"3239";1981;11;13;16466200;1981-11-13
"3240";1981;11;14;16393700;1981-11-14
"3241";1981;11;15;16317300;1981-11-15
"3242";1981;11;16;16167400;1981-11-16
"3243";1981;11;17;16013500;1981-11-17
"3244";1981;11;18;15976600;1981-11-18
"3245";1981;11;19;15936000;1981-11-19
"3246";1981;11;20;15877900;1981-11-20
"3247";1981;11;21;15816100;1981-11-21
"3248";1981;11;22;15605900;1981-11-22
"3249";1981;11;23;15392000;1981-11-23
"3250";1981;11;24;15288200;1981-11-24
"3251";1981;11;25;15181000;1981-11-25
"3252";1981;11;26;15059400;1981-11-26
"3253";1981;11;27;14934700;1981-11-27
"3254";1981;11;28;14789700;1981-11-28
"3255";1981;11;29;14642000;1981-11-29
"3256";1981;11;30;14492900;1981-11-30
"3257";1981;12;1;14341400;1981-12-01
"3258";1981;12;2;14157800;1981-12-02
"3259";1981;12;3;13972100;1981-12-03
"3260";1981;12;4;13801300;1981-12-04
"3261";1981;12;5;13628600;1981-12-05
"3262";1981;12;6;13390900;1981-12-06
"3263";1981;12;7;13151700;1981-12-07
"3264";1981;12;8;12946000;1981-12-08
"3265";1981;12;9;12738900;1981-12-09
"3266";1981;12;10;12597700;1981-12-10
"3267";1981;12;11;12455800;1981-12-11
"3268";1981;12;12;12307400;1981-12-12
"3269";1981;12;13;12158600;1981-12-13
"3270";1981;12;14;11829400;1981-12-14
"3271";1981;12;15;11500100;1981-12-15
"3272";1981;12;16;11147700;1981-12-16
"3273";1981;12;17;10795500;1981-12-17
"3274";1981;12;18;10421500;1981-12-18
"3275";1981;12;19;10048200;1981-12-19
"3276";1981;12;20;9707400;1981-12-20
"3277";1981;12;21;9367650;1981-12-21
"3278";1981;12;22;9140070;1981-12-22
"3279";1981;12;23;8914010;1981-12-23
"3280";1981;12;24;8664320;1981-12-24
"3281";1981;12;25;8416350;1981-12-25
"3282";1981;12;26;8215030;1981-12-26
"3283";1981;12;27;8015720;1981-12-27
"3284";1981;12;28;7872250;1981-12-28
"3285";1981;12;29;7731200;1981-12-29
"3286";1981;12;30;7537860;1981-12-30
"3287";1981;12;31;7347130;1981-12-31
"3288";1982;1;1;7200830;1982-01-01
"3289";1982;1;2;7057460;1982-01-02
"3290";1982;1;3;6877850;1982-01-03
"3291";1982;1;4;6701460;1982-01-04
"3292";1982;1;5;6554150;1982-01-05
"3293";1982;1;6;6410280;1982-01-06
"3294";1982;1;7;6251360;1982-01-07
"3295";1982;1;8;6095970;1982-01-08
"3296";1982;1;9;5982890;1982-01-09
"3297";1982;1;10;5873540;1982-01-10
"3298";1982;1;11;5753600;1982-01-11
"3299";1982;1;12;5637390;1982-01-12
"3300";1982;1;13;5505830;1982-01-13
"3301";1982;1;14;5378310;1982-01-14
"3302";1982;1;15;5326210;1982-01-15
"3303";1982;1;16;5278150;1982-01-16
"3304";1982;1;17;5169520;1982-01-17
"3305";1982;1;18;5064920;1982-01-18
"3306";1982;1;19;4940630;1982-01-19
"3307";1982;1;20;4820480;1982-01-20
"3308";1982;1;21;4678320;1982-01-21
"3309";1982;1;22;4540300;1982-01-22
"3310";1982;1;23;4414900;1982-01-23
"3311";1982;1;24;4293540;1982-01-24
"3312";1982;1;25;4200550;1982-01-25
"3313";1982;1;26;4111600;1982-01-26
"3314";1982;1;27;4073540;1982-01-27
"3315";1982;1;28;4039610;1982-01-28
"3316";1982;1;29;3925930;1982-01-29
"3317";1982;1;30;3816280;1982-01-30
"3318";1982;1;31;3737830;1982-01-31
"3319";1982;2;1;3663320;1982-02-01
"3320";1982;2;2;3614550;1982-02-02
"3321";1982;2;3;3569620;1982-02-03
"3322";1982;2;4;3479160;1982-02-04
"3323";1982;2;5;3392430;1982-02-05
"3324";1982;2;6;3357900;1982-02-06
"3325";1982;2;7;3326900;1982-02-07
"3326";1982;2;8;3262690;1982-02-08
"3327";1982;2;9;3202010;1982-02-09
"3328";1982;2;10;3140120;1982-02-10
"3329";1982;2;11;3081560;1982-02-11
"3330";1982;2;12;3057830;1982-02-12
"3331";1982;2;13;3037430;1982-02-13
"3332";1982;2;14;3007550;1982-02-14
"3333";1982;2;15;2980990;1982-02-15
"3334";1982;2;16;2950700;1982-02-16
"3335";1982;2;17;2923540;1982-02-17
"3336";1982;2;18;2956660;1982-02-18
"3337";1982;2;19;2992710;1982-02-19
"3338";1982;2;20;2946360;1982-02-20
"3339";1982;2;21;2903050;1982-02-21
"3340";1982;2;22;2902440;1982-02-22
"3341";1982;2;23;2904760;1982-02-23
"3342";1982;2;24;2947980;1982-02-24
"3343";1982;2;25;2993920;1982-02-25
"3344";1982;2;26;3005730;1982-02-26
"3345";1982;2;27;3020270;1982-02-27
"3346";1982;2;28;3042380;1982-02-28
"3347";1982;3;1;3067020;1982-03-01
"3348";1982;3;2;3115780;1982-03-02
"3349";1982;3;3;3166870;1982-03-03
"3350";1982;3;4;3226040;1982-03-04
"3351";1982;3;5;3287620;1982-03-05
"3352";1982;3;6;3297220;1982-03-06
"3353";1982;3;7;3309230;1982-03-07
"3354";1982;3;8;3379910;1982-03-08
"3355";1982;3;9;3452800;1982-03-09
"3356";1982;3;10;3565880;1982-03-10
"3357";1982;3;11;3681290;1982-03-11
"3358";1982;3;12;3828190;1982-03-12
"3359";1982;3;13;3977320;1982-03-13
"3360";1982;3;14;4076870;1982-03-14
"3361";1982;3;15;4178540;1982-03-15
"3362";1982;3;16;4239320;1982-03-16
"3363";1982;3;17;4302120;1982-03-17
"3364";1982;3;18;4374820;1982-03-18
"3365";1982;3;19;4449530;1982-03-19
"3366";1982;3;20;4599260;1982-03-20
"3367";1982;3;21;4750810;1982-03-21
"3368";1982;3;22;4852790;1982-03-22
"3369";1982;3;23;4956680;1982-03-23
"3370";1982;3;24;5036240;1982-03-24
"3371";1982;3;25;5117720;1982-03-25
"3372";1982;3;26;5282090;1982-03-26
"3373";1982;3;27;5448280;1982-03-27
"3374";1982;3;28;5582560;1982-03-28
"3375";1982;3;29;5718560;1982-03-29
"3376";1982;3;30;5851840;1982-03-30
"3377";1982;3;31;5986830;1982-03-31
"3378";1982;4;1;6135250;1982-04-01
"3379";1982;4;2;6285180;1982-04-02
"3380";1982;4;3;6393720;1982-04-03
"3381";1982;4;4;6503670;1982-04-04
"3382";1982;4;5;6563440;1982-04-05
"3383";1982;4;6;6624520;1982-04-06
"3384";1982;4;7;6700850;1982-04-07
"3385";1982;4;8;6778500;1982-04-08
"3386";1982;4;9;6894000;1982-04-09
"3387";1982;4;10;7010620;1982-04-10
"3388";1982;4;11;7126220;1982-04-11
"3389";1982;4;12;7242840;1982-04-12
"3390";1982;4;13;7376410;1982-04-13
"3391";1982;4;14;7511000;1982-04-14
"3392";1982;4;15;7659520;1982-04-15
"3393";1982;4;16;7808850;1982-04-16
"3394";1982;4;17;7937270;1982-04-17
"3395";1982;4;18;8066410;1982-04-18
"3396";1982;4;19;8134660;1982-04-19
"3397";1982;4;20;8203520;1982-04-20
"3398";1982;4;21;8329720;1982-04-21
"3399";1982;4;22;8456440;1982-04-22
"3400";1982;4;23;8504190;1982-04-23
"3401";1982;4;24;8552450;1982-04-24
"3402";1982;4;25;8674620;1982-04-25
"3403";1982;4;26;8796990;1982-04-26
"3404";1982;4;27;8923700;1982-04-27
"3405";1982;4;28;9050520;1982-04-28
"3406";1982;4;29;9123210;1982-04-29
"3407";1982;4;30;9195800;1982-04-30
"3408";1982;5;1;9378050;1982-05-01
"3409";1982;5;2;9560090;1982-05-02
"3410";1982;5;3;9583410;1982-05-03
"3411";1982;5;4;9606530;1982-05-04
"3412";1982;5;5;9688110;1982-05-05
"3413";1982;5;6;9769390;1982-05-06
"3414";1982;5;7;9902660;1982-05-07
"3415";1982;5;8;10035600;1982-05-08
"3416";1982;5;9;10194400;1982-05-09
"3417";1982;5;10;10352600;1982-05-10
"3418";1982;5;11;10437400;1982-05-11
"3419";1982;5;12;10521700;1982-05-12
"3420";1982;5;13;10555800;1982-05-13
"3421";1982;5;14;10589200;1982-05-14
"3422";1982;5;15;10626800;1982-05-15
"3423";1982;5;16;10663700;1982-05-16
"3424";1982;5;17;10812100;1982-05-17
"3425";1982;5;18;10959800;1982-05-18
"3426";1982;5;19;11037100;1982-05-19
"3427";1982;5;20;11113800;1982-05-20
"3428";1982;5;21;11256800;1982-05-21
"3429";1982;5;22;11399200;1982-05-22
"3430";1982;5;23;11408700;1982-05-23
"3431";1982;5;24;11417400;1982-05-24
"3432";1982;5;25;11576100;1982-05-25
"3433";1982;5;26;11733900;1982-05-26
"3434";1982;5;27;11813700;1982-05-27
"3435";1982;5;28;11892900;1982-05-28
"3436";1982;5;29;11942500;1982-05-29
"3437";1982;5;30;11991300;1982-05-30
"3438";1982;5;31;12094300;1982-05-31
"3439";1982;6;1;12196700;1982-06-01
"3440";1982;6;2;12263800;1982-06-02
"3441";1982;6;3;12330400;1982-06-03
"3442";1982;6;4;12485400;1982-06-04
"3443";1982;6;5;12640000;1982-06-05
"3444";1982;6;6;12715200;1982-06-06
"3445";1982;6;7;12790000;1982-06-07
"3446";1982;6;8;12871200;1982-06-08
"3447";1982;6;9;12952100;1982-06-09
"3448";1982;6;10;13118100;1982-06-10
"3449";1982;6;11;13283700;1982-06-11
"3450";1982;6;12;13356400;1982-06-12
"3451";1982;6;13;13428700;1982-06-13
"3452";1982;6;14;13501900;1982-06-14
"3453";1982;6;15;13574800;1982-06-15
"3454";1982;6;16;13625600;1982-06-16
"3455";1982;6;17;13676200;1982-06-17
"3456";1982;6;18;13714400;1982-06-18
"3457";1982;6;19;13752300;1982-06-19
"3458";1982;6;20;13796900;1982-06-20
"3459";1982;6;21;13841200;1982-06-21
"3460";1982;6;22;13924800;1982-06-22
"3461";1982;6;23;14008200;1982-06-23
"3462";1982;6;24;14097100;1982-06-24
"3463";1982;6;25;14185600;1982-06-25
"3464";1982;6;26;14223200;1982-06-26
"3465";1982;6;27;14260400;1982-06-27
"3466";1982;6;28;14404500;1982-06-28
"3467";1982;6;29;14548400;1982-06-29
"3468";1982;6;30;14628500;1982-06-30
"3469";1982;7;1;14708400;1982-07-01
"3470";1982;7;2;14836800;1982-07-02
"3471";1982;7;3;14965000;1982-07-03
"3472";1982;7;4;15043300;1982-07-04
"3473";1982;7;5;15121200;1982-07-05
"3474";1982;7;6;15141400;1982-07-06
"3475";1982;7;7;15161200;1982-07-07
"3476";1982;7;8;15215400;1982-07-08
"3477";1982;7;9;15269000;1982-07-09
"3478";1982;7;10;15331700;1982-07-10
"3479";1982;7;11;15393600;1982-07-11
"3480";1982;7;12;15585800;1982-07-12
"3481";1982;7;13;15777200;1982-07-13
"3482";1982;7;14;15949000;1982-07-14
"3483";1982;7;15;16120000;1982-07-15
"3484";1982;7;16;16069000;1982-07-16
"3485";1982;7;17;16017100;1982-07-17
"3486";1982;7;18;15974200;1982-07-18
"3487";1982;7;19;15930300;1982-07-19
"3488";1982;7;20;16017400;1982-07-20
"3489";1982;7;21;16103400;1982-07-21
"3490";1982;7;22;16284200;1982-07-22
"3491";1982;7;23;16463700;1982-07-23
"3492";1982;7;24;16555900;1982-07-24
"3493";1982;7;25;16646700;1982-07-25
"3494";1982;7;26;16705200;1982-07-26
"3495";1982;7;27;16762300;1982-07-27
"3496";1982;7;28;16773400;1982-07-28
"3497";1982;7;29;16783100;1982-07-29
"3498";1982;7;30;16880500;1982-07-30
"3499";1982;7;31;16976400;1982-07-31
"3500";1982;8;1;17045200;1982-08-01
"3501";1982;8;2;17112600;1982-08-02
"3502";1982;8;3;17212800;1982-08-03
"3503";1982;8;4;17311600;1982-08-04
"3504";1982;8;5;17328600;1982-08-05
"3505";1982;8;6;17344100;1982-08-06
"3506";1982;8;7;17421900;1982-08-07
"3507";1982;8;8;17498200;1982-08-08
"3508";1982;8;9;17549600;1982-08-09
"3509";1982;8;10;17599300;1982-08-10
"3510";1982;8;11;17701500;1982-08-11
"3511";1982;8;12;17802000;1982-08-12
"3512";1982;8;13;17890400;1982-08-13
"3513";1982;8;14;17977200;1982-08-14
"3514";1982;8;15;17978400;1982-08-15
"3515";1982;8;16;17977900;1982-08-16
"3516";1982;8;17;17924600;1982-08-17
"3517";1982;8;18;17869900;1982-08-18
"3518";1982;8;19;17937600;1982-08-19
"3519";1982;8;20;18003700;1982-08-20
"3520";1982;8;21;18038000;1982-08-21
"3521";1982;8;22;18071000;1982-08-22
"3522";1982;8;23;18079600;1982-08-23
"3523";1982;8;24;18086900;1982-08-24
"3524";1982;8;25;18089000;1982-08-25
"3525";1982;8;26;18089700;1982-08-26
"3526";1982;8;27;18094400;1982-08-27
"3527";1982;8;28;18097700;1982-08-28
"3528";1982;8;29;18174600;1982-08-29
"3529";1982;8;30;18250400;1982-08-30
"3530";1982;8;31;18301400;1982-08-31
"3531";1982;9;1;18351300;1982-09-01
"3532";1982;9;2;18459000;1982-09-02
"3533";1982;9;3;18565700;1982-09-03
"3534";1982;9;4;18555000;1982-09-04
"3535";1982;9;5;18543400;1982-09-05
"3536";1982;9;6;18505500;1982-09-06
"3537";1982;9;7;18466800;1982-09-07
"3538";1982;9;8;18435700;1982-09-08
"3539";1982;9;9;18403800;1982-09-09
"3540";1982;9;10;18355500;1982-09-10
"3541";1982;9;11;18306500;1982-09-11
"3542";1982;9;12;18330600;1982-09-12
"3543";1982;9;13;18354300;1982-09-13
"3544";1982;9;14;18312200;1982-09-14
"3545";1982;9;15;18269800;1982-09-15
"3546";1982;9;16;18372200;1982-09-16
"3547";1982;9;17;18474100;1982-09-17
"3548";1982;9;18;18424800;1982-09-18
"3549";1982;9;19;18375200;1982-09-19
"3550";1982;9;20;18341000;1982-09-20
"3551";1982;9;21;18306300;1982-09-21
"3552";1982;9;22;18311000;1982-09-22
"3553";1982;9;23;18315300;1982-09-23
"3554";1982;9;24;18320700;1982-09-24
"3555";1982;9;25;18325600;1982-09-25
"3556";1982;9;26;18301000;1982-09-26
"3557";1982;9;27;18275900;1982-09-27
"3558";1982;9;28;18254800;1982-09-28
"3559";1982;9;29;18233000;1982-09-29
"3560";1982;9;30;18242800;1982-09-30
"3561";1982;10;1;18251700;1982-10-01
"3562";1982;10;2;18187000;1982-10-02
"3563";1982;10;3;18121200;1982-10-03
"3564";1982;10;4;18087200;1982-10-04
"3565";1982;10;5;18052200;1982-10-05
"3566";1982;10;6;18083300;1982-10-06
"3567";1982;10;7;18113200;1982-10-07
"3568";1982;10;8;18144800;1982-10-08
"3569";1982;10;9;18175100;1982-10-09
"3570";1982;10;10;18091200;1982-10-10
"3571";1982;10;11;18005700;1982-10-11
"3572";1982;10;12;17973100;1982-10-12
"3573";1982;10;13;17938700;1982-10-13
"3574";1982;10;14;17906300;1982-10-14
"3575";1982;10;15;17871700;1982-10-15
"3576";1982;10;16;17848900;1982-10-16
"3577";1982;10;17;17823800;1982-10-17
"3578";1982;10;18;17756400;1982-10-18
"3579";1982;10;19;17686700;1982-10-19
"3580";1982;10;20;17733700;1982-10-20
"3581";1982;10;21;17778000;1982-10-21
"3582";1982;10;22;17733200;1982-10-22
"3583";1982;10;23;17685400;1982-10-23
"3584";1982;10;24;17630100;1982-10-24
"3585";1982;10;25;17571700;1982-10-25
"3586";1982;10;26;17482500;1982-10-26
"3587";1982;10;27;17390000;1982-10-27
"3588";1982;10;28;17357600;1982-10-28
"3589";1982;10;29;17321700;1982-10-29
"3590";1982;10;30;17235200;1982-10-30
"3591";1982;10;31;17145000;1982-10-31
"3592";1982;11;1;17107700;1982-11-01
"3593";1982;11;2;17066800;1982-11-02
"3594";1982;11;3;16958500;1982-11-03
"3595";1982;11;4;16846400;1982-11-04
"3596";1982;11;5;16775300;1982-11-05
"3597";1982;11;6;16700000;1982-11-06
"3598";1982;11;7;16665700;1982-11-07
"3599";1982;11;8;16627400;1982-11-08
"3600";1982;11;9;16586200;1982-11-09
"3601";1982;11;10;16541100;1982-11-10
"3602";1982;11;11;16445000;1982-11-11
"3603";1982;11;12;16344800;1982-11-12
"3604";1982;11;13;16243500;1982-11-13
"3605";1982;11;14;16138100;1982-11-14
"3606";1982;11;15;16016300;1982-11-15
"3607";1982;11;16;15890500;1982-11-16
"3608";1982;11;17;15736400;1982-11-17
"3609";1982;11;18;15578400;1982-11-18
"3610";1982;11;19;15440000;1982-11-19
"3611";1982;11;20;15297600;1982-11-20
"3612";1982;11;21;15179100;1982-11-21
"3613";1982;11;22;15056900;1982-11-22
"3614";1982;11;23;14786800;1982-11-23
"3615";1982;11;24;14513200;1982-11-24
"3616";1982;11;25;14289100;1982-11-25
"3617";1982;11;26;14061600;1982-11-26
"3618";1982;11;27;13843700;1982-11-27
"3619";1982;11;28;13622800;1982-11-28
"3620";1982;11;29;13323300;1982-11-29
